index,fileid,qid,question,origanswer,generatedanswer,correctness
1620,10,21205,Choose the correct order of the events?,0,1,0
1621,10,2120772,Choose the correct order of the events?,0,2,0
1622,10,2120840,Choose the correct order of the events?,2,2,1
1623,10,212088,Choose the correct order of the events?,1,2,0
1624,10,2120973,Choose the correct order of the events?,2,1,0
1625,10,2121263,Choose the correct order of the events?,3,2,0
1626,10,212129,Choose the correct order of the events?,3,3,1
1627,10,2121498,Choose the correct order of the events?,1,1,1
1628,10,21214,Choose the correct order of the events?,2,0,0
1629,10,2121861,Choose the correct order of the events?,2,3,0
1630,10,212213,Choose the correct order of the events?,3,1,0
1631,10,2122271,Choose the correct order of the events?,0,2,0
1632,10,2122434,Choose the correct order of the events?,1,1,1
1633,10,2122664,Choose the correct order of the events?,2,2,1
1634,10,212276,Choose the correct order of the events?,3,1,0
1635,10,2123001,Choose the correct order of the events?,3,2,0
1636,10,2123014,Choose the correct order of the events?,1,1,1
1637,10,2123398,Choose the correct order of the events?,1,0,0
1638,10,212340,Choose the correct order of the events?,1,3,0
1639,10,212344,Choose the correct order of the events?,1,3,0
1640,10,212387,Choose the correct order of the events?,1,3,0
1641,10,2124191,Choose the correct order of the events?,0,3,0
1642,10,212421,Choose the correct order of the events?,1,3,0
1643,10,212489,Choose the correct order of the events?,2,1,0
1644,10,2125050,Choose the correct order of the events?,3,1,0
1645,10,212519,Choose the correct order of the events?,0,3,0
1646,10,212540,Choose the correct order of the events?,2,0,0
1647,10,2125447,Choose the correct order of the events?,3,1,0
1648,10,212589,Choose the correct order of the events?,2,0,0
1649,10,212594,Choose the correct order of the events?,3,1,0
1650,10,212595,Choose the correct order of the events?,2,2,1
1651,10,2126227,Choose the correct order of the events?,0,0,1
1652,10,2126707,Choose the correct order of the events?,1,0,0
1653,10,21267,Choose the correct order of the events?,1,2,0
1654,10,2126935,Choose the correct order of the events?,3,3,1
1655,10,21269,Choose the correct order of the events?,0,0,1
1656,10,2127127,Choose the correct order of the events?,2,2,1
1657,10,2127952,Choose the correct order of the events?,3,3,1
1658,10,212806,Choose the correct order of the events?,0,0,1
1659,10,2128079,Choose the correct order of the events?,0,3,0
1660,10,2128112,Choose the correct order of the events?,3,3,1
1661,10,212811,Choose the correct order of the events?,3,1,0
1662,10,2128137,Choose the correct order of the events?,2,1,0
1663,10,212824,Choose the correct order of the events?,2,1,0
1664,10,21286,Choose the correct order of the events?,2,0,0
1665,10,2128923,Choose the correct order of the events?,3,3,1
1666,10,2129000,Choose the correct order of the events?,3,1,0
1667,10,2129035,Choose the correct order of the events?,0,3,0
1668,10,212926,Choose the correct order of the events?,3,3,1
1669,10,212928,Choose the correct order of the events?,3,1,0
1670,10,2129392,Choose the correct order of the events?,3,1,0
1671,10,2129711,Choose the correct order of the events?,3,3,1
1672,10,2129865,Choose the correct order of the events?,2,1,0
1673,10,2129889,Choose the correct order of the events?,3,1,0
1674,10,2129961,Choose the correct order of the events?,2,3,0
1675,10,2130020,Choose the correct order of the events?,3,1,0
1676,10,213018,Choose the correct order of the events?,1,0,0
1677,10,2130348,Choose the correct order of the events?,1,1,1
1678,10,2130351,Choose the correct order of the events?,3,0,0
1679,10,2130513,Choose the correct order of the events?,2,1,0
1680,10,2130525,Choose the correct order of the events?,3,1,0
1681,10,2130543,Choose the correct order of the events?,3,1,0
1682,10,2130626,Choose the correct order of the events?,3,0,0
1683,10,2130700,Choose the correct order of the events?,2,0,0
1684,10,2130755,Choose the correct order of the events?,1,0,0
1685,10,2130773,Choose the correct order of the events?,2,2,1
1686,10,2130795,Choose the correct order of the events?,3,1,0
1687,10,2130817,Choose the correct order of the events?,0,2,0
1688,10,2130837,Choose the correct order of the events?,1,2,0
1689,10,2130852,Choose the correct order of the events?,0,1,0
1690,10,2130873,Choose the correct order of the events?,1,2,0
1691,10,2130878,Choose the correct order of the events?,3,3,1
1692,10,2130886,Choose the correct order of the events?,3,0,0
1693,10,2130898,Choose the correct order of the events?,3,2,0
1694,10,2130913,Choose the correct order of the events?,2,0,0
1695,10,2131261,Choose the correct order of the events?,2,1,0
1696,10,2131393,Choose the correct order of the events?,2,2,1
1697,10,213148,Choose the correct order of the events?,3,2,0
1698,10,213154,Choose the correct order of the events?,3,0,0
1699,10,2131561,Choose the correct order of the events?,3,3,1
1700,10,2131650,Choose the correct order of the events?,0,2,0
1701,10,2132311,Choose the correct order of the events?,0,3,0
1702,10,2132386,Choose the correct order of the events?,1,2,0
1703,10,213240,Choose the correct order of the events?,3,3,1
1704,10,2132808,Choose the correct order of the events?,2,3,0
1705,10,2132952,Choose the correct order of the events?,3,1,0
1706,10,2133268,Choose the correct order of the events?,3,2,0
1707,10,213326,Choose the correct order of the events?,1,2,0
1708,10,213401,Choose the correct order of the events?,3,2,0
1709,10,2134188,Choose the correct order of the events?,2,0,0
1710,10,2134243,Choose the correct order of the events?,0,1,0
1711,10,2134596,Choose the correct order of the events?,3,2,0
1712,10,2134663,Choose the correct order of the events?,2,1,0
1713,10,2134817,Choose the correct order of the events?,3,0,0
1714,10,2135040,Choose the correct order of the events?,1,0,0
1715,10,213506,Choose the correct order of the events?,1,2,0
1716,10,213516,Choose the correct order of the events?,1,1,1
1717,10,213539,Choose the correct order of the events?,1,1,1
1718,10,2135419,Choose the correct order of the events?,3,1,0
1719,10,2135492,Choose the correct order of the events?,3,0,0
1720,10,213558,Choose the correct order of the events?,1,3,0
1721,10,2135696,Choose the correct order of the events?,0,3,0
1722,10,2135819,Choose the correct order of the events?,1,0,0
1723,10,2135919,Choose the correct order of the events?,1,1,1
1724,10,213612,Choose the correct order of the events?,2,0,0
1725,10,2136423,Choose the correct order of the events?,2,0,0
1726,10,2136490,Choose the correct order of the events?,2,1,0
1727,10,213660,Choose the correct order of the events?,3,1,0
1728,10,2137002,Choose the correct order of the events?,2,0,0
1729,10,213744,Choose the correct order of the events?,3,2,0
1730,10,2137453,Choose the correct order of the events?,0,3,0
1731,10,21374,Choose the correct order of the events?,3,3,1
1732,10,213764,Choose the correct order of the events?,3,2,0
1733,10,21379,Choose the correct order of the events?,3,0,0
1734,10,213817,Choose the correct order of the events?,3,1,0
1735,10,213832,Choose the correct order of the events?,2,1,0
1736,10,2138358,Choose the correct order of the events?,3,2,0
1737,10,213854,Choose the correct order of the events?,0,2,0
1738,10,213899,Choose the correct order of the events?,3,1,0
1739,10,213926,Choose the correct order of the events?,0,3,0
1740,10,2139340,Choose the correct order of the events?,2,3,0
1741,10,2139787,Choose the correct order of the events?,2,1,0
1742,10,2140047,Choose the correct order of the events?,3,1,0
1743,10,2140048,Choose the correct order of the events?,3,1,0
1744,10,2140065,Choose the correct order of the events?,0,3,0
1745,10,2140119,Choose the correct order of the events?,1,1,1
1746,10,2140120,Choose the correct order of the events?,0,0,1
1747,10,2140193,Choose the correct order of the events?,2,1,0
1748,10,2140334,Choose the correct order of the events?,1,2,0
1749,10,2140400,Choose the correct order of the events?,0,0,1
1750,10,2140898,Choose the correct order of the events?,0,0,1
1751,10,2141195,Choose the correct order of the events?,3,0,0
1752,10,2141196,Choose the correct order of the events?,1,2,0
1753,10,2141267,Choose the correct order of the events?,3,2,0
1754,10,2141268,Choose the correct order of the events?,3,1,0
1755,10,2141364,Choose the correct order of the events?,0,1,0
1756,10,2141446,Choose the correct order of the events?,1,2,0
1757,10,2141612,Choose the correct order of the events?,2,1,0
1758,10,2141614,Choose the correct order of the events?,2,0,0
1759,10,2141643,Choose the correct order of the events?,1,0,0
1760,10,2141664,Choose the correct order of the events?,3,2,0
1761,10,2141849,Choose the correct order of the events?,3,2,0
1762,10,2141856,Choose the correct order of the events?,3,3,1
1763,10,2141865,Choose the correct order of the events?,3,1,0
1764,10,2141876,Choose the correct order of the events?,1,3,0
1765,10,2141906,Choose the correct order of the events?,0,1,0
1766,10,2142015,Choose the correct order of the events?,3,1,0
1767,10,2142205,Choose the correct order of the events?,1,2,0
1768,10,2142210,Choose the correct order of the events?,2,2,1
1769,10,2142223,Choose the correct order of the events?,3,0,0
1770,10,2142224,Choose the correct order of the events?,3,0,0
1771,10,2142238,Choose the correct order of the events?,3,0,0
1772,10,2142309,Choose the correct order of the events?,2,0,0
1773,10,2142322,Choose the correct order of the events?,1,1,1
1774,10,2142423,Choose the correct order of the events?,3,1,0
1775,10,2142447,Choose the correct order of the events?,3,3,1
1776,10,21425,Choose the correct order of the events?,2,3,0
1777,10,2142618,Choose the correct order of the events?,0,2,0
1778,10,2142806,Choose the correct order of the events?,1,1,1
1779,10,2142853,Choose the correct order of the events?,3,3,1
1780,10,2142886,Choose the correct order of the events?,1,3,0
1781,10,2142898,Choose the correct order of the events?,1,0,0
1782,10,2142956,Choose the correct order of the events?,1,2,0
1783,10,2143073,Choose the correct order of the events?,1,1,1
1784,10,2143074,Choose the correct order of the events?,1,0,0
1785,10,2143137,Choose the correct order of the events?,1,2,0
1786,10,2143179,Choose the correct order of the events?,3,0,0
1787,10,2143218,Choose the correct order of the events?,3,3,1
1788,10,2143220,Choose the correct order of the events?,0,1,0
1789,10,2143277,Choose the correct order of the events?,1,3,0
1790,10,2143278,Choose the correct order of the events?,1,1,1
1791,10,2143341,Choose the correct order of the events?,3,1,0
1792,10,2143488,Choose the correct order of the events?,3,1,0
1793,10,2143575,Choose the correct order of the events?,2,3,0
1794,10,2143872,Choose the correct order of the events?,1,2,0
1795,10,21438,Choose the correct order of the events?,2,3,0
1796,10,214394,Choose the correct order of the events?,3,3,1
1797,10,2143959,Choose the correct order of the events?,2,1,0
1798,10,214395,Choose the correct order of the events?,2,0,0
1799,10,2144164,Choose the correct order of the events?,0,2,0
1800,10,2144165,Choose the correct order of the events?,2,3,0
1801,10,2144250,Choose the correct order of the events?,1,0,0
1802,10,2144251,Choose the correct order of the events?,3,0,0
1803,10,2144591,Choose the correct order of the events?,0,2,0
1804,10,2144615,Choose the correct order of the events?,0,0,1
1805,10,214462,Choose the correct order of the events?,2,2,1
1806,10,2144685,Choose the correct order of the events?,2,2,1
1807,10,2144764,Choose the correct order of the events?,1,1,1
1808,10,214478,Choose the correct order of the events?,1,1,1
1809,10,2144885,Choose the correct order of the events?,2,2,1
1810,10,214489,Choose the correct order of the events?,1,0,0
1811,10,2145070,Choose the correct order of the events?,3,0,0
1812,10,21450,Choose the correct order of the events?,3,0,0
1813,10,2145295,Choose the correct order of the events?,0,0,1
1814,10,2145389,Choose the correct order of the events?,1,3,0
1815,10,2145438,Choose the correct order of the events?,1,0,0
1816,10,2145439,Choose the correct order of the events?,0,0,1
1817,10,2145500,Choose the correct order of the events?,3,1,0
1818,10,214554,Choose the correct order of the events?,0,0,1
1819,10,2145592,Choose the correct order of the events?,2,1,0
1820,10,2145624,Choose the correct order of the events?,0,1,0
1821,10,214571,Choose the correct order of the events?,2,1,0
1822,10,2145744,Choose the correct order of the events?,1,2,0
1823,10,2145796,Choose the correct order of the events?,2,1,0
1824,10,2145985,Choose the correct order of the events?,1,3,0
1825,10,2146153,Choose the correct order of the events?,1,1,1
