index,qid,question,origanswer,generatedanswer,generatedanswers
584,4c600d7917c6a2126f7a452785ec7b69,"Question: 
What player with a beard has won the most masters titles in tennis and also entered the Seeds of 2001 Mutua Madrid Open as a ATP player?
Answer Choices are: 
a. Novak Djokovic
b. Rafael Nadal
Specify their correct answer by choosing one of a or b: 
",a,b. Rafael Nadal,['b. Rafael Nadal']
585,dbb1ea372246ff36a8dcf0fb9fb0afb3,"Question: 
Did the city that features a bridge with a large metal arch above its deck and also served as a spot on IKon's Continue Tour of 2018 used to be the capital of Australia?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
586,89d600f503fe0eff962e98e02acc1589,"Question: 
Which title featuring Johnny Fines came out first:  The musical from Rodgers and Hammerstein featuring a song by Thumbelina or the title with a car on its poster?
Answer Choices are: 
a. The Sound of Music
b.  'The Car'
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
587,a8d5b63948143d700c29d3e64427fd60,"Question: 
What top scoring player from the 1995-96 FA Premier League has a higher number of goals:  The scorer that wears eyeglasses or the player who scored the most goals in the premier league?
Answer Choices are: 
a. Matthew Le Tissier
b. Alan Shearer
Specify their correct answer by choosing one of a or b: 
",b,b. Alan Shearer,['b. Alan Shearer']
588,0419ac4be8dbd10caf8b5020cebb35c8,"Question: 
Is Puerto Rico a state of the nation that took part in the 2015 IFSC Climbing World Cup and whose flag features stars?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
589,578aa8b83e789378bc71b043a7298731,"Question: 
Which national team that participated in the IFSC Climbing World Cup in 2015 has higher vail:  The nation with stars on its flag or the country with a land border with denmark?
Answer Choices are: 
a. United States of America
b. The nation with stars on its flag.
Specify their correct answer by choosing one of a or b: 
",a,b. The nation with stars on its flag.,['b. The nation with stars on its flag.']
590,12ee089b9905a5b18aa990003d4fca7b,"Question: 
Is the country with stars on its flag, whose national team competed in the 2015 IFSC Climbing World Cup, located in the Northern hemisphere?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",a,Answer: a,['Answer: a']
591,a15329b4760cfe2d4389ea73e3d1627e,"Question: 
The nation with stars on its flag that had a National Team in the IFSC Climbing World Cup in 2015 was gifted the statue of liberty by which country?
Answer Choices are: 
a. France
b. Brazil
Specify their correct answer by choosing one of a or b: 
",a,a. France,['a. France']
592,34ab18e5d769730c5afea80f364d05ec,"Question: 
Among teams that the Carolina Panthers have faced in the NFL playoffs, which team have a bird on their logo, and Howie Long's son in their player roster?
Answer Choices are: 
a. Philadelphia Eagles
b. New England Patriots
Specify their correct answer by choosing one of a or b: 
",a,a. Philadelphia Eagles,['a. Philadelphia Eagles']
593,15af7ec67fa388f5594368b1923ef8b2,"Question: 
Among the NFL teams that the Carolina Panthers have face in playoff games, which team has a bird on their logo, and Howie Long's son in their player roster?
Answer Choices are: 
a. Philadelphia Eagles
b. New England Patriots
Specify their correct answer by choosing one of a or b: 
",a,a. Philadelphia Eagles,['a. Philadelphia Eagles']
594,a57a4547eb56b108d3ba60c9c636f33a,"Question: 
When looking at the venues in which 400-meter events have taken place during Athletics-in-Italy competition, one such venue is located in a city that houses a bridge whose deck is supported by a long metal arch.  During which season does the weather heat up in this city?
Answer Choices are: 
a. summer
b. season
Specify their correct answer by choosing one of a or b: 
",a,a. summer,['a. summer']
595,4f27e2b45b23d5517eb7b192cce74acb,"Question: 
Italian athletes competed in a 400-metre event at a venue located in a city that prominently features a bridge with a long, arch-shaped metal structure supporting the deck from above.  Was this city formerly the capital of Australia?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
596,cbe1d5c20e61f4fa0c8f694ed44e78cb,"Question: 
The venue that hosts 400-metre athletic events in which Italy has taken part, and which is found in a city that has a bridge with a metal arch supporting its deck, is found on the bank of which river?
Answer Choices are: 
a. the Hawkesbury River
b. The Delaware River
Specify their correct answer by choosing one of a or b: 
",a,b. The Delaware River,['b. The Delaware River']
597,016398ca6de9e486567e26a61acc7ce0,"Question: 
in Television of Casey Deidrick, who plays eric on the title that has an hourglass in the poster?
Answer Choices are: 
a. First Name:
b. Vaughan
Specify their correct answer by choosing one of a or b: 
",b,a. First Name: Casey,"['a. First Name: Casey', 'b. Vaughan']"
598,123a9a1aad5fbe504da780d3cab47494,"Question: 
in Television of Casey Deidrick, ho plays will horton on the title that has an hourglass in poster?
Answer Choices are: 
a. Chandler Massey
b. Jay Kenneth Johnson
Specify their correct answer by choosing one of a or b: 
",a,a. Chandler Massey,['a. Chandler Massey']
599,2342981906f3ded5c1c768a80e894e5f,"Question: 
On the TV show that Casey Deidrick was involve in, whose poster features an hourglass, when was the character Will said to be returning?
Answer Choices are: 
a. 8-Leaf
b. 8-May
Specify their correct answer by choosing one of a or b: 
",b,b. 8-May,['b. 8-May']
600,aa39090740534509196b3e74c9ea17ab,"Question: 
Among the Los Angeles Rams players with the most passing yardage in their careers, who has fewer total yards: the blonde-haired athlete, or the man who is now the Vikings' starting quarterback?
Answer Choices are: 
a. Tom Brady
b. Sam Bradford
Specify their correct answer by choosing one of a or b: 
",b,b. Sam Bradford,['b. Sam Bradford']
601,b0cb27b4f7f7fe80dacea77e5a86086d,"Question: 
When looking at Chinese cities that made bids for the 2023 AFC Asian Cup, which of these cities hosts a venue with smaller capacity: the city that is scheduled to host the 2022 Winter Olympics, or the city with a red building and a horse-shaped sculpture in front of it?
Answer Choices are: 
a. Luoyang
b. Taiyuan
Specify their correct answer by choosing one of a or b: 
",a,b. Taiyuan,['b. Taiyuan']
602,e0356166e28b2523bf1d902e55d82b7d,"Question: 
Did Gary Oldman take part in the movie whose poster features two men holding handguns, and which had Mark L. Smith as a writer?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,No,['No']
603,062a339593ccb9472142317e685a4144,"Question: 
Which player from the European Tour of 1980 has a lower position on the official money list:  The player with a mustache or the player who won masters 2 years in a row?
Answer Choices are: 
a. Mark James
b. Bernhard Langer
Specify their correct answer by choosing one of a or b: 
",a,b. Bernhard Langer,['b. Bernhard Langer']
604,28b60c2a4e0214f12e9fc1cd6fb3b221,"Question: 
Which driver during the Citizens Bank 400 race of '07 placed in a higher position: the one who signed autographs outside or the one who competed in the Charlotte and Indy races on the same day?
Answer Choices are: 
a. Tony Stewart
b. Kurt Busch
Specify their correct answer by choosing one of a or b: 
",a,b. Kurt Busch,['b. Kurt Busch']
605,f03fa67df79d75f45c915b7194dca97b,"Question: 
On the show that has a police badge on its cover and received multiple nominations at the 13th TCA Awards, who played the son of Andy Sipowicz?
Answer Choices are: 
a. Dennis Franz
b. Dennis Quaid
Specify their correct answer by choosing one of a or b: 
",a,a. Dennis Franz,['a. Dennis Franz']
606,fe327491693f3c2a2d47dd4ed62ccc56,"Question: 
On what date did the show with a police badge on its poster, and which received multiple nominations at the 13th TCA Awards, stop airing?
Answer Choices are: 
a. 1-Mar-06
b. 1-Mar-05
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
607,0c683a72c239e6756442d0afecdaf85f,"Question: 
The place where miss marple a caribbean mystery was filmed 2013, what is in the sky?
Answer Choices are: 
a. clouds
b. The sky is green.
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
608,f6c9573084797a244e0f06926e9a857d,"Question: 
The place where roy fall of the city was filmed, has what in the sky?
Answer Choices are: 
a. clouds
b. hail
Specify their correct answer by choosing one of a or b: 
",a,a. clouds,['a. clouds']
609,5e4bd4664674f0f9ab8941555c864169,"Question: 
What can be seen in the sky in this picture, above the filming location of ""Troy: Fall of a City""?
Answer Choices are: 
a. clouds
b. The sky is clear.
Specify their correct answer by choosing one of a or b: 
",a,b. The sky is clear.,['b. The sky is clear.']
610,e9fe5435a9b520f316e99213ec60d534,"Question: 
Which capital in the western region of the African Union has a smaller area: the capital of Sierra Leone, or the capital that has a tall gate with a star on top?
Answer Choices are: 
a. Freetown
b. ""Accra""
Specify their correct answer by choosing one of a or b: 
",a,a. Freetown,['a. Freetown']
611,8167af8d52270f5d38ccb8a7de6191ec,"Question: 
The female artist with long brown hair extending past her shoulders that has the most number-one songs on the German airplay chart sings the song wild thoughts featuring who on the guitar?
Answer Choices are: 
a. wild thoughts
b. The Product G&B
Specify their correct answer by choosing one of a or b: 
",b,b. The Product G&B,['b. The Product G&B']
612,857aa737cd7fad67e70e9dced2a34791,"Question: 
The female artist who has long brown hair and is included among the artists with the most number-one songs on German airplay released the song Selfish on what date?
Answer Choices are: 
a. 31-Jan-17
b. 28-Feb-17
Specify their correct answer by choosing one of a or b: 
",b,a. 31-Jan-17,['a. 31-Jan-17']
613,08b09e1d55dbeb3807dc78dc19c59924,"Question: 
Does host city that has a large ferris wheel or the city that is the capital of Argentina have less teams in Men's FIH Hockey World Cup?
Answer Choices are: 
a. London, England
b. Ferris wheel city: Paris, France
Specify their correct answer by choosing one of a or b: 
",a,"a. London, England","['a. London, England']"
614,cf6333c401467ff20c982fb02078705f,"Question: 
Which film in which DeObia Oparei acted came out first:  The title with a poster featuring a woman in a red ball gown or the title that is the highest budget film in the world?
Answer Choices are: 
a. The Revenant
b. Moulin Rouge!
Specify their correct answer by choosing one of a or b: 
",b,b. Moulin Rouge!,['b. Moulin Rouge!']
615,ed6b7a2544c031a63f4ce441a4f8ca09,"Question: 
Among the judges on the most recent season of ""The Voice"", who is seen wearing a hat, and appeared in the main show of the 2013 MTV Europe Music Awards?
Answer Choices are: 
a. Miley Cyrus
b. Khalid
Specify their correct answer by choosing one of a or b: 
",a,b. Khalid,['b. Khalid']
616,997195cf13a81af689acbc8f92b709a7,"Question: 
Which artists wearing a hat wrote see you again for Miley Cyrus and were the main show at the MTV Europe Music 2013 awards?
Answer Choices are: 
a. Miley Cyrus
b. Miley Stewart
Specify their correct answer by choosing one of a or b: 
",a,a. Miley Cyrus,['a. Miley Cyrus']
617,79cf152179d2a868f40152583311f01e,"Question: 
Which player won less money in the final round of the WGC-Cadillac Championship of 2016:  The player without a cap or the american golf that won 5 majors including the Open Championship in 2013?
Answer Choices are: 
a. Phil Mickelson
b. Rickie Fowler
Specify their correct answer by choosing one of a or b: 
",a,b. Rickie Fowler,['b. Rickie Fowler']
618,9fcc9d07d33aa867cf6875addefcd514,"Question: 
When was the last time the African American player during round three of the Open Championship of 2018 was in first place?
Answer Choices are: 
a. 2002
b. 2009
Specify their correct answer by choosing one of a or b: 
",b,b. 2009,['b. 2009']
619,f5638ec700f33253013e3061b6687c7b,"Question: 
in Third round of 2018 Open Championship, what year did the the players  that is of African-American, win his first masters tournament?
Answer Choices are: 
a. 1969
b. 1997
Specify their correct answer by choosing one of a or b: 
",b,b. 1997,['b. 1997']
620,0b6c27a6a5e62ce22e39af3ce1d30083,"Question: 
What is the pant style worn by the man who won the 2016 mens wimbledon championship?
Answer Choices are: 
a. skirt
b. shorts
Specify their correct answer by choosing one of a or b: 
",b,b. shorts,['b. shorts']
