qid,gt_ans,pred_ans_blip,correctness_blip
5419,"""Van Gogh portrays the left side of his face in his self portraits.""","""Van Gogh portrays the left side of his face in his self portraits.""",1
5420,"""No, Van Gogh\'s lip colors are different between the self portraits.""","""Yes, Van Gogh's lip colors are the same between the self portraits.""",0
5421,"""No, there are not trees depicted in both the path in the country painting by Charles Andgrand and the beach at Heist painting by Lemmen.""","""Yes, there are trees depicted in both the path in the country painting by Charles Andgrand and the beach at Heist painting by Lemmen.""",0
5422,"""There is a grass yard next to both the Brooks Museum of Art and the Memphis Visitor Center.""","""There is a grass yard next to both the Brooks Museum of Art and the Memphis Visitor Center.""",1
5423,"""No, the horns of the Manx Loaghtan are curved more than those found on the Gemsbok.""","""No, the horns of the Gemsbok are curved more than those found on the Manx Loaghtan.""",0
5424,"""The tops of the Washington Monument and the Empire State Building both come to a point.""","""The tops of the Washington Monument and the Empire State Building are both made of granite.""",0
5425,"""The Myrtle flower is more lavender in color than the Primrose thrum.""","""The Myrtle flower is more lavender in color than the Primrose thrum.""",1
5426,"""Yes, both have more than one floor.""","No, neither has more than one floor.",0
5427,"""The Camden Market in London has more tightly packed outdoor stalls at its market.""","""The Camden Market in London has more tightly packed outdoor stalls at its market.""",1
5428,"""Bentley Mulsanne\'s have more doors than Porsche 911\'s.""","""Porsche 911's have more doors than Bentley Mulsanne's.""",0
5429,"""There are trees growing near both Loha Prasat and the Humble garden lotus pavilion.""","""There are trees growing near both Loha Prasat and the Humble garden lotus pavilion.""",1
5430,"""No, San Francisco does not always use the same style of lighting for the Christmas tree they decorate in Union Square by the Macy\'s.""","""Yes, San Francisco always uses the same style of lighting for the Christmas tree they decorate in Union Square by the Macy\'s.""",0
5431,"""The graffiti of Che Guevara on Rua do Prior in Faro and the graffiti ""Only Fools and Horses"" in Rijeka were not both painted using stencils""","""The graffiti of Che Guevara on Rua do Prior in Faro and the graffiti ""Only Fools and Horses"" in Rijeka were both painted using stencils""",0
5432,"""The Sunset Key island has more houses built on it.""","""The Sunset Key island has more houses built on it.""",1
5433,"""The color of the grassy vegetation on the hillsides behind the Puerta del Sol at Tiwanaku does not always stay the same.""",The color of the grassy vegetation on the hillsides behind the Puerta del Sol at Tiwanaku always stays the same.,0
5434,"""Chlorophyllum rhacodes is lighter in color than Lepiota rachodes.""","""Lepiota rachodes is lighter in color than Chlorophyllum rhacodes.""",0
5435,"""New College, Oxford has more rows of tables than the Hall of Merton College.""","""New College, Oxford has more rows of tables than the Hall of Merton College.""",1
5436,"""The Gardendale Civic center has a more peaked roof with sharper edges than the Dothan Civic Center.""","""The Gardendale Civic center has a more peaked roof with sharper edges than the Dothan Civic Center.""",1
5437,"""No, the sign for the Cafe Duke eatery in Soho is not larger than the sign for Bar Italia in Soho.""","""Yes, the sign for the Cafe Duke eatery in Soho is larger than the sign for Bar Italia in Soho.""",0
5438,"""The eagles on the 1879S Morgan Dollar and the 1871 Proof Seated Liberty dollar are different because the 1871 Proof Seated Liberty dollar has a shield on the eagle.""","""The eagles on the 1879S Morgan Dollar and the 1871 Proof Seated Liberty dollar are different because the 1879S Morgan Dollar has a shield on the eagle.""",0
5439,"""Both monuments depict humans.""","""Both monuments depict humans.""",1
5440,"""Their hair is grey.""","""Their hair is grey.""",1
5441,"""No, John Flanagan was not putting on a wristband during the hammer throw competition at the Summer Olympics 1908 in London and the 56 pound hammer throw at the 1904 Olympics.""","""No, John Flanagan was not putting on a wristband during the hammer throw competition at the Summer Olympics 1908 in London and the 56 pound hammer throw at the 1904 Olympics.""",1
5442,"""Trees grow near both the Fox River Grove Castle and Hemingway House in Key West.""","""Trees grow near both the Fox River Grove Castle and Hemingway House in Key West.""",1
5443,"""Trees grow in both Itäkeskus shopping centre and Shopping Center Grandes Galerias.""","""Trees grow in both Itäkeskus shopping centre and Shopping Center Grandes Galerias.""",1
5444,"""Red and white are found flags near both the Swiss restaurant at Wardour St, Soho W1 and Quo Vadis, Soho, W1.""","""Red and white are found flags near both the Swiss restaurant at Wardour St, Soho W1 and Quo Vadis, Soho, W1.""",1
5445,"""The tentacles of the Nomura\'s Jellfish are thicker than those of the Cephea Cephea ospecies.""","""The tentacles of the Cephea Cephea jellyfish are thicker than those of the Nomura's Jellyfish.""",0
5446,"""Race judges wore white at the 2010 Summer Youth Olympics at the Singapore Sports School.""","""Race judges wore white at the 2010 Summer Youth Olympics at the Singapore Sports School.""",1
5447,"""Both the Palace of Europe\'s plenary hall and the exterior of the Football Hall of Fame are round.""","""Both the Palace of Europe\'s plenary hall and the exterior of the Football Hall of Fame are round.""",1
5448,"""Competitors wore white helmets at Ski Jumping normal hill at the Nordic Mixed Team competition at the 2020 Winter Youth Olympics in Lausanne.""",Competitors wore black helmets at Ski Jumping normal hill at the Nordic Mixed Team competition at the 2020 Winter Youth Olympics in Lausanne.,0
5449,"""Metal was used to construct the 2010 Winter Olympic cauldron and the 2012 Summer Olympic cauldron.""","""Metal was used to construct the 2010 Winter Olympic cauldron and the 2012 Summer Olympic cauldron.""",1
5450,"""The signs for the OK Theatre in Enterprise and the Pollard Theatre in Guthrie do not both appear to be professionally painted.""",The signs for the OK Theatre in Enterprise and the Pollard Theatre in Guthrie both appear to be professionally painted.,0
5451,"""No, the patterns on the floors of the shopping center Kronen and the shopping center Rødovre Centrum are not identical.""","No, the patterns on the floors of the shopping center Kronen and the shopping center Rødovre Centrum are identical.",0
5452,"""The Split-gilled Mushroom is more likely to grow directly from a tree trunk.""","""The Split-gilled Mushroom is more likely to grow directly from a tree trunk.""",1
5453,"""The Wells Fargo Building in Salt Lake City, Utah is shaped sort of like a book.""","""The Wells Fargo Building in Salt Lake City, Utah is shaped sort of like a book.""",1
5454,"""Metal tubes on both the old Helikon instrument and the Baroque Rackett are coiled.""","""Metal tubes on both the old Helikon instrument and the Baroque Rackett are coiled.""",1
5455,"""The Castro Cinema on Castro Street in San Francisco, CA has both vertical and horizontal signs with the name of the cinema.""","""The Castro Cinema does not have both vertical and horizontal signs with the name of the cinema.""",0
5456,"""Yes, you can buy both pineapples and dates at the Chandni Chowk.""","""Yes, you can buy both pineapples and dates at the Chandni Chowk.""",1
5457,"""The yellow on the Tangara Dorada is also present on the heads of Paradise Tanagers.""",The blue on the Tangara Dorada is also present on the heads of Paradise Tanagers.,0
5458,"""The Niger Delta by Schwarzes-flimmern is more abstract than the Italian Village by Carl Rotteken.""","""The Italian Village by Carl Rotteken is more abstract than the Niger Delta by Schwarzes-flimmern.""",0
5459,"""There are more buildings in N. gate Street Row.""","""There are more buildings in Bank of Scotland.""",0
5460,"""Yes, both the Myung Ga building at the O Bar in Soho are positioned on a corner.""","No, neither the Myung Ga building nor the O Bar in Soho are located on a corner.",0
5461,"""Yes, Ahmad Abughaush did kiss his gold medal at the 2016 Summer Olympics.""","""Yes, Ahmad Abughaush did kiss his gold medal at the 2016 Summer Olympics.""",1
5462,"""Statuary is visible at both areas.""","""Statuary is visible at both areas.""",1
5463,"""St Michael\'s, Waimea West, Anglican Church has less floor beneath it than the Trinity Episcopal Cathedral, Portland Oregon.""","St George's, Waimea East, Anglican Church has less floor beneath it than the Trinity Episcopal Cathedral, Portland Oregon.",0
5464,"""The headlights of both the 1921 Hudson Phaeton and the 1951 Turner are not both built into the fender.""",The headlights of all cars built in the 1920s are built into the fender.,0
5465,"""There are two people each wearing hats in the murals, Only Fools And Horses Graffiti in Rijeka and Loyalist mural in Ballymacarrett Road.""","There are three people each wearing hats in the murals, Only Fools And Horses Graffiti in Rijeka and Loyalist mural in Ballymacarrett Road.""",0
5466,"""No, the Apple log is in the same spot relative to the entrance on both stores.""","""Yes, the Apple logo is positioned differently on the two stores.""",0
5467,"""The Actias luna moth has a longer tail relative to its body than the Spicebush butterfly.""",The Actias luna moth does not have a longer tail relative to its body than the Spicebush butterfly.,0
5468,"""The beak on the Ferruginous-backed antbird is straighter than the beak on the African grey parrot.""",The beak on the Ferruginous-backed antbird is not straighter than the beak on the African grey parrot.,0
