qid,question,origanswer,generatedanswer,correctness
3527,Are there any red cylinders ?,0,22,0
3528,Are there any small purple metal objects ?,0,15,0
3529,Are there any metal spheres ?,0,22,0
3530,Are there any small gray metal cylinders ?,0,22,0
3531,Are there any small metal cylinders ?,0,22,0
3532,Are there any metal cylinders ?,0,20,0
3533,Are there any metal objects ?,0,20,0
3534,Are there any large green metal cubes ?,0,20,0
3535,Are there any large green objects ?,0,22,0
3536,Are there any large spheres ?,0,22,0
3537,Are there any brown objects ?,0,23,0
3538,Are there any red cubes ?,0,23,0
3539,Are there any large rubber objects ?,0,22,0
3540,Are there any small cyan rubber spheres ?,0,18,0
3541,Are there any large gray objects ?,0,17,0
3542,Are there any small red objects ?,0,17,0
3543,Are there any large purple objects ?,0,22,0
3544,Are there any gray cylinders ?,0,22,0
3545,Are there any large red rubber objects ?,0,22,0
3546,Are there any brown metal objects ?,0,20,0
3547,Are there any large rubber cubes ?,0,28,0
3548,Are there any red metal cylinders ?,0,15,0
3549,Are there any rubber objects ?,0,23,0
3550,Are there any large gray rubber cubes ?,0,17,0
3551,Are there any large rubber objects ?,0,22,0
3552,Are there any brown metal cubes ?,0,18,0
3553,Are there any cubes ?,0,28,0
3554,Are there any small cyan objects ?,0,18,0
3555,Are there any red metal objects ?,0,17,0
3556,Are there any brown objects ?,0,20,0
3557,Are there any brown objects ?,0,22,0
3558,Are there any purple metal spheres ?,0,17,0
3559,Are there any large cyan metal spheres ?,0,18,0
3560,Are there any cylinders ?,0,22,0
3561,Are there any metal cylinders ?,0,22,0
3562,Are there any large green metal objects ?,0,18,0
3563,Are there any large objects ?,0,22,0
3564,Are there any cylinders ?,0,22,0
3565,Are there any small objects ?,0,22,0
3566,Are there any large cylinders ?,0,22,0
3567,Are there any red spheres ?,0,17,0
3568,Are there any green rubber objects ?,0,22,0
3569,Are there any rubber objects ?,0,22,0
3570,Are there any metal objects ?,0,22,0
3571,Are there any small rubber objects ?,0,22,0
3572,Are there any small metal cylinders ?,0,22,0
3573,Are there any small yellow spheres ?,0,22,0
3574,Are there any large objects ?,0,15,0
3575,Are there any gray cylinders ?,0,18,0
3576,Are there any cylinders ?,0,22,0
3577,Are there any small purple metal cubes ?,0,24,0
3578,Are there any gray objects ?,0,20,0
3579,Are there any metal objects ?,0,22,0
3580,Are there any large purple rubber cubes ?,0,24,0
3581,Are there any large purple objects ?,0,20,0
3582,Are there any small rubber cubes ?,0,23,0
3583,Are there any blue rubber objects ?,0,22,0
3584,Are there any large gray rubber spheres ?,0,22,0
3585,Are there any metal objects ?,0,23,0
3586,Are there any large blue rubber cubes ?,0,14,0
3587,Are there any small cyan metal objects ?,0,17,0
3588,Are there any small red objects ?,0,20,0
3589,Are there any metal objects ?,0,22,0
3590,Are there any large green metal spheres ?,0,18,0
3591,Are there any small objects ?,0,22,0
3592,Are there any small objects ?,0,22,0
3593,Are there any small objects ?,0,20,0
3594,Are there any blue spheres ?,0,22,0
3595,Are there any large cubes ?,0,20,0
3596,Are there any metal cubes ?,0,20,0
3597,Are there any large objects ?,0,20,0
3598,Are there any small gray cylinders ?,0,20,0
3599,Are there any small cylinders ?,0,22,0
3600,Are there any cubes ?,0,23,0
3601,Are there any small blue objects ?,0,22,0
3602,Are there any matte objects ?,0,23,0
3603,Are there any large red shiny objects ?,0,18,0
3604,Are there any large matte objects ?,0,24,0
3605,Are there any large objects ?,0,14,0
3606,Are there any large yellow cylinders ?,0,18,0
3607,Are there any shiny cylinders ?,0,23,0
3608,Are there any small brown objects ?,0,23,0
3609,Are there any small objects ?,0,23,0
3610,Are there any shiny objects ?,0,22,0
3611,Are there any large matte objects ?,0,24,0
3612,Are there any gray shiny spheres ?,0,24,0
3613,Are there any green shiny spheres ?,0,22,0
3614,Are there any blue shiny objects ?,0,22,0
3615,Are there any brown cubes ?,0,23,0
3616,Are there any green objects ?,0,28,0
3617,Are there any small shiny objects ?,0,22,0
3618,Are there any matte objects ?,0,22,0
3619,Are there any large purple spheres ?,0,22,0
3620,Are there any purple shiny cylinders ?,0,15,0
3621,Are there any large objects ?,0,22,0
3622,Are there any matte spheres ?,0,24,0
3623,Are there any large blue objects ?,0,17,0
3624,Are there any gray shiny cubes ?,0,20,0
3625,Are there any green shiny objects ?,0,22,0
3626,Are there any large shiny objects ?,0,22,0
3627,Are there any large purple shiny cylinders ?,0,17,0
3628,Are there any large yellow cylinders ?,0,20,0
3629,Are there any large brown shiny cylinders ?,0,22,0
3630,Are there any small matte objects ?,0,22,0
3631,Are there any large yellow objects ?,0,15,0
3632,Are there any small gray shiny cubes ?,0,17,0
3633,Are there any small blue cubes ?,0,17,0
3634,Are there any red objects ?,0,18,0
3635,Are there any spheres ?,0,24,0
3636,Are there any gray spheres ?,0,15,0
3637,Are there any cyan spheres ?,0,28,0
3638,Are there any gray matte cylinders ?,0,23,0
3639,Are there any small shiny objects ?,0,22,0
3640,Are there any green matte cylinders ?,0,16,0
3641,Are there any yellow matte objects ?,0,20,0
3642,Are there any large cylinders ?,0,22,0
3643,Are there any small cyan matte objects ?,0,21,0
3644,Are there any purple spheres ?,0,17,0
3645,Are there any small gray objects ?,0,22,0
3646,Are there any large matte objects ?,0,22,0
3647,Are there any large cyan cylinders ?,0,18,0
3648,Are there any small shiny objects ?,0,24,0
3649,Are there any small shiny objects ?,0,22,0
3650,Are there any large green objects ?,0,17,0
3651,Are there any small cubes ?,0,28,0
3652,Are there any small shiny objects ?,0,24,0
3653,Are there any matte cubes ?,0,24,0
3654,Are there any matte cylinders ?,0,22,0
3655,Are there any small yellow cylinders ?,0,22,0
3656,Are there any large gray matte cylinders ?,0,23,0
3657,Are there any purple shiny cylinders ?,0,17,0
3658,Are there any shiny cylinders ?,0,22,0
3659,Are there any large matte objects ?,0,23,0
3660,Are there any matte cylinders ?,0,22,0
3661,Are there any red objects ?,0,20,0
3662,Are there any large objects ?,0,22,0
3663,Are there any shiny cylinders ?,0,22,0
3664,Are there any spheres ?,0,24,0
3665,Are there any small shiny objects ?,0,20,0
3666,Are there any small shiny cubes ?,0,24,0
3667,Are there any blue matte spheres ?,0,24,0
3668,Are there any large cyan matte objects ?,0,22,0
3669,Are there any small shiny objects ?,0,23,0
3670,Are there any gray objects ?,0,24,0
3671,Are there any large purple cylinders ?,0,20,0
3672,Are there any small objects ?,0,22,0
3673,Are there any small purple matte cubes ?,0,15,0
3674,Are there any purple matte spheres ?,0,22,0
3675,Are there any small matte objects ?,0,24,0
3676,Are there any purple cylinders ?,0,20,0
3677,Are there any matte cubes ?,0,24,0
3678,Are there any spheres ?,0,22,0
3679,Are there any large purple shiny cubes ?,0,24,0
3680,Are there any cubes ?,0,23,0
3681,Are there any large objects ?,0,22,0
3682,Are there any yellow matte cylinders ?,0,18,0
3683,Are there any large objects ?,0,22,0
3684,Are there any large shiny cubes ?,0,25,0
3685,Are there any brown objects ?,0,22,0
3686,Are there any large matte spheres ?,0,24,0
3687,Are there any red matte spheres ?,0,20,0
3688,Are there any brown objects ?,0,22,0
3689,Are there any large yellow objects ?,0,22,0
3690,Are there any small gray objects ?,0,22,0
3691,Are there any cyan shiny cubes ?,0,23,0
3692,Are there any small objects ?,0,22,0
3693,Are there any yellow cubes ?,0,18,0
3694,Are there any large cyan cubes ?,0,18,0
3695,Are there any cyan shiny objects ?,0,18,0
3696,Are there any cyan shiny cylinders ?,0,15,0
3697,Are there any purple matte objects ?,0,24,0
3698,Are there any small purple objects ?,0,22,0
3699,Are there any small objects ?,0,24,0
3700,Are there any blue matte cylinders ?,0,22,0
3701,Are there any cyan cubes ?,0,15,0
3702,Are there any tiny green metal objects ?,0,18,0
3703,Are there any metal cylinders ?,0,23,0
3704,Are there any cubes ?,0,25,0
3705,Are there any blue metal objects ?,0,24,0
3706,Are there any big green cylinders ?,0,19,0
3707,Are there any tiny objects ?,0,23,0
3708,Are there any purple objects ?,0,17,0
3709,Are there any brown metal cubes ?,0,20,0
3710,Are there any cylinders ?,0,22,0
3711,Are there any rubber cubes ?,0,28,0
3712,Are there any big metal cubes ?,0,20,0
3713,Are there any cubes ?,0,20,0
3714,Are there any big objects ?,0,22,0
3715,Are there any metal cubes ?,0,19,0
3716,Are there any rubber spheres ?,0,28,0
3717,Are there any brown rubber cubes ?,0,20,0
3718,Are there any big metal objects ?,0,15,0
3719,Are there any tiny rubber cylinders ?,0,23,0
3720,Are there any yellow objects ?,0,15,0
3721,Are there any cyan objects ?,0,24,0
3722,Are there any green objects ?,0,22,0
3723,Are there any big metal cylinders ?,0,22,0
3724,Are there any metal cylinders ?,0,23,0
3725,Are there any tiny metal cubes ?,0,24,0
3726,Are there any big rubber objects ?,0,22,0
3727,Are there any tiny red cylinders ?,0,16,0
3728,Are there any rubber objects ?,0,22,0
3729,Are there any gray rubber cylinders ?,0,18,0
3730,Are there any blue metal objects ?,0,18,0
3731,Are there any spheres ?,0,20,0
3732,Are there any spheres ?,0,22,0
3733,Are there any rubber cylinders ?,0,22,0
3734,Are there any big cyan objects ?,0,28,0
3735,Are there any cyan rubber objects ?,0,15,0
3736,Are there any spheres ?,0,24,0
3737,Are there any metal spheres ?,0,22,0
3738,Are there any big purple metal objects ?,0,17,0
3739,Are there any red rubber cubes ?,0,20,0
3740,Are there any rubber spheres ?,0,22,0
3741,Are there any red spheres ?,0,18,0
3742,Are there any big spheres ?,0,22,0
3743,Are there any big objects ?,0,22,0
3744,Are there any blue rubber cylinders ?,0,17,0
3745,Are there any rubber objects ?,0,22,0
3746,Are there any metal cylinders ?,0,22,0
3747,Are there any rubber objects ?,0,28,0
3748,Are there any big objects ?,0,20,0
3749,Are there any green spheres ?,0,22,0
3750,Are there any purple objects ?,1,15,0
3751,Are there any big red spheres ?,1,22,0
3752,Are there any red objects ?,1,20,0
3753,Are there any green objects ?,1,18,0
3754,Are there any brown objects ?,1,22,0
3755,Are there any yellow spheres ?,1,22,0
3756,Are there any green objects ?,0,22,0
3757,Are there any purple objects ?,1,20,0
3758,Are there any red objects ?,1,22,0
3759,Are there any green objects ?,1,22,0
3760,Are there any purple objects ?,1,15,0
3761,Are there any green objects ?,1,23,0
3762,Are there any blue cylinders ?,0,22,0
3763,Are there any cyan objects ?,1,21,0
3764,Are there any brown spheres ?,1,22,0
3765,Are there any green spheres ?,0,24,0
3766,Are there any yellow objects ?,1,18,0
3767,Are there any yellow objects ?,1,23,0
3768,Are there any purple objects ?,1,15,0
3769,Are there any gray objects ?,1,22,0
3770,Are there any brown objects ?,1,20,0
3771,Are there any green objects ?,1,18,0
3772,Are there any blue metal cylinders ?,1,17,0
3773,Are there any gray objects ?,1,22,0
3774,Are there any gray objects ?,0,22,0
3775,Are there any purple cylinders ?,1,14,0
3776,Are there any yellow objects ?,1,22,0
3777,Are there any green objects ?,1,22,0
3778,Are there any gray objects ?,0,15,0
3779,Are there any red objects ?,0,20,0
3780,Are there any gray rubber cylinders ?,1,22,0
3781,Are there any gray objects ?,1,22,0
3782,Are there any cyan objects ?,1,18,0
3783,Are there any blue spheres ?,1,22,0
3784,Are there any yellow objects ?,1,18,0
3785,Are there any purple objects ?,0,22,0
3786,Are there any yellow objects ?,1,15,0
3787,Are there any purple objects ?,1,22,0
3788,Are there any big green spheres ?,1,24,0
3789,Are there any purple objects ?,1,22,0
3790,Are there any purple objects ?,1,17,0
3791,Are there any brown objects ?,0,18,0
3792,Are there any purple objects ?,1,15,0
3793,Are there any gray objects ?,1,15,0
3794,Are there any cyan objects ?,0,18,0
3795,Are there any purple objects ?,1,20,0
3796,Are there any cyan objects ?,0,22,0
3797,Are there any green objects ?,0,22,0
3798,Are there any yellow cylinders ?,1,16,0
3799,Are there any red objects ?,1,20,0
3800,Are there any gray objects ?,1,20,0
3801,Are there any yellow cubes ?,1,23,0
3802,Are there any cyan items ?,1,24,0
3803,Are there any gray items ?,1,20,0
3804,Are there any cyan items ?,1,28,0
3805,Are there any red items ?,1,20,0
3806,Are there any green items ?,1,28,0
3807,Are there any purple items ?,1,22,0
3808,Are there any red spheres ?,1,20,0
3809,Are there any blue items ?,1,23,0
3810,Are there any red items ?,1,23,0
3811,Are there any blue cylinders ?,1,22,0
3812,Are there any blue items ?,1,22,0
3813,Are there any brown cylinders ?,1,18,0
3814,Are there any purple cylinders ?,1,23,0
3815,Are there any cyan cylinders ?,1,18,0
3816,Are there any yellow spheres ?,1,22,0
3817,Are there any large red items ?,1,15,0
3818,Are there any large blue items ?,1,28,0
3819,Are there any cyan spheres ?,1,22,0
3820,Are there any blue items ?,1,23,0
3821,Are there any cyan cubes ?,1,24,0
3822,Are there any large brown cylinders ?,1,18,0
3823,Are there any yellow cubes ?,1,18,0
3824,Are there any green items ?,1,18,0
3825,Are there any yellow items ?,0,20,0
3826,Are there any cyan spheres ?,1,24,0
3827,Are there any green items ?,0,22,0
3828,Are there any cyan rubber items ?,0,14,0
3829,Are there any yellow items ?,1,18,0
3830,Are there any purple items ?,1,23,0
3831,Are there any green spheres ?,1,24,0
3832,Are there any red items ?,1,22,0
3833,Are there any gray items ?,1,28,0
3834,Are there any purple items ?,1,28,0
3835,Are there any green items ?,1,18,0
3836,Are there any purple items ?,0,17,0
3837,Are there any gray items ?,1,22,0
3838,Are there any brown items ?,1,23,0
3839,Are there any blue items ?,0,24,0
3840,Are there any gray items ?,1,22,0
3841,Are there any small brown cubes ?,1,24,0
3842,Are there any red items ?,0,23,0
3843,Are there any purple rubber items ?,1,22,0
3844,Are there any red items ?,1,23,0
3845,Are there any blue items ?,1,22,0
3846,Are there any blue items ?,1,15,0
3847,Are there any purple items ?,1,23,0
3848,Are there any large green cubes ?,1,23,0
3849,Are there any cyan items ?,1,22,0
3850,Are there any small red metal items ?,0,20,0
3851,Are there any yellow items ?,1,22,0
3852,Are there any cyan spheres ?,1,22,0
3853,Are there any small brown items ?,1,22,0
