index,sub_index,filenumber,qid,question,origanswer,generatedanswer,correctness
26475,474,14,3556423,Choose the correct order of the events?,3,0,0
26476,475,14,3556651,Choose the correct order of the events?,2,0,0
26477,476,14,3556770,Choose the correct order of the events?,2,0,0
26478,477,14,3556815,Choose the correct order of the events?,1,0,0
26479,478,14,3556948,Choose the correct order of the events?,1,0,0
26480,479,14,3557043,Choose the correct order of the events?,3,0,0
26481,480,14,3557063,Choose the correct order of the events?,0,0,1
26482,481,14,355719,Choose the correct order of the events?,3,0,0
26483,482,14,355731,Choose the correct order of the events?,3,0,0
26484,483,14,355737,Choose the correct order of the events?,1,0,0
26485,484,14,3557766,Choose the correct order of the events?,2,0,0
26486,485,14,355816,Choose the correct order of the events?,2,0,0
26487,486,14,3558573,Choose the correct order of the events?,0,0,1
26488,487,14,355875,Choose the correct order of the events?,0,0,1
26489,488,14,3558956,Choose the correct order of the events?,0,0,1
26490,489,14,3559265,Choose the correct order of the events?,0,0,1
26491,490,14,35592,Choose the correct order of the events?,3,0,0
26492,491,14,3559772,Choose the correct order of the events?,1,0,0
26493,492,14,3559888,Choose the correct order of the events?,2,0,0
26494,493,14,3559,Choose the correct order of the events?,0,0,1
26495,494,14,356023,Choose the correct order of the events?,0,0,1
26496,495,14,35608,Choose the correct order of the events?,3,0,0
26497,496,14,35621,Choose the correct order of the events?,3,0,0
26498,497,14,356227,Choose the correct order of the events?,2,0,0
26499,498,14,356233,Choose the correct order of the events?,1,0,0
26500,499,14,356238,Choose the correct order of the events?,0,0,1
26501,500,14,35628,Choose the correct order of the events?,0,0,1
26502,501,14,356290,Choose the correct order of the events?,2,0,0
26503,502,14,356294,Choose the correct order of the events?,1,0,0
26504,503,14,356295,Choose the correct order of the events?,3,0,0
26505,504,14,356297,Choose the correct order of the events?,3,0,0
26506,505,14,3563357,Choose the correct order of the events?,2,0,0
26507,506,14,356339,Choose the correct order of the events?,1,0,0
26508,507,14,3563429,Choose the correct order of the events?,1,0,0
26509,508,14,3563467,Choose the correct order of the events?,3,0,0
26510,509,14,3563601,Choose the correct order of the events?,1,0,0
26511,510,14,3563947,Choose the correct order of the events?,0,0,1
26512,511,14,3563,Choose the correct order of the events?,3,0,0
26513,512,14,3564010,Choose the correct order of the events?,0,0,1
26514,513,14,3564083,Choose the correct order of the events?,3,0,0
26515,514,14,3564854,Choose the correct order of the events?,0,0,1
26516,515,14,356486,Choose the correct order of the events?,3,0,0
26517,516,14,3564,Choose the correct order of the events?,0,0,1
26518,517,14,356522,Choose the correct order of the events?,3,0,0
26519,518,14,356563,Choose the correct order of the events?,1,0,0
26520,519,14,3566292,Choose the correct order of the events?,2,0,0
26521,520,14,3566522,Choose the correct order of the events?,3,0,0
26522,521,14,356654,Choose the correct order of the events?,3,0,0
26523,522,14,3566679,Choose the correct order of the events?,2,0,0
26524,523,14,356671,Choose the correct order of the events?,3,0,0
26525,524,14,3566989,Choose the correct order of the events?,1,0,0
26526,525,14,356699,Choose the correct order of the events?,0,0,1
26527,526,14,3567368,Choose the correct order of the events?,3,0,0
26528,527,14,35676,Choose the correct order of the events?,3,0,0
26529,528,14,356801,Choose the correct order of the events?,2,0,0
26530,529,14,3568238,Choose the correct order of the events?,2,0,0
26531,530,14,356833,Choose the correct order of the events?,3,0,0
26532,531,14,3568390,Choose the correct order of the events?,1,0,0
26533,532,14,3569862,Choose the correct order of the events?,1,0,0
26534,533,14,3570011,Choose the correct order of the events?,3,0,0
26535,534,14,3570162,Choose the correct order of the events?,0,0,1
26536,535,14,3570226,Choose the correct order of the events?,1,0,0
26537,536,14,3570367,Choose the correct order of the events?,0,0,1
26538,537,14,3570404,Choose the correct order of the events?,3,0,0
26539,538,14,357042,Choose the correct order of the events?,1,0,0
26540,539,14,357113,Choose the correct order of the events?,1,0,0
26541,540,14,3571143,Choose the correct order of the events?,3,0,0
26542,541,14,3571156,Choose the correct order of the events?,1,0,0
26543,542,14,3571192,Choose the correct order of the events?,2,0,0
26544,543,14,3571241,Choose the correct order of the events?,3,0,0
26545,544,14,3571331,Choose the correct order of the events?,2,0,0
26546,545,14,3571346,Choose the correct order of the events?,2,0,0
26547,546,14,35713,Choose the correct order of the events?,3,0,0
26548,547,14,3571627,Choose the correct order of the events?,2,0,0
26549,548,14,35718,Choose the correct order of the events?,3,0,0
26550,549,14,357203,Choose the correct order of the events?,1,0,0
26551,550,14,3572090,Choose the correct order of the events?,0,0,1
26552,551,14,3572372,Choose the correct order of the events?,3,0,0
26553,552,14,3572382,Choose the correct order of the events?,0,0,1
26554,553,14,3572424,Choose the correct order of the events?,3,0,0
26555,554,14,3573838,Choose the correct order of the events?,1,0,0
26556,555,14,3574533,Choose the correct order of the events?,2,0,0
26557,556,14,3575382,Choose the correct order of the events?,3,0,0
26558,557,14,3575505,Choose the correct order of the events?,3,0,0
26559,558,14,3576726,Choose the correct order of the events?,2,0,0
26560,559,14,3577911,Choose the correct order of the events?,1,0,0
26561,560,14,357847,Choose the correct order of the events?,2,0,0
26562,561,14,3578778,Choose the correct order of the events?,0,0,1
26563,562,14,357878,Choose the correct order of the events?,3,0,0
26564,563,14,3578797,Choose the correct order of the events?,1,0,0
26565,564,14,357942,Choose the correct order of the events?,3,0,0
26566,565,14,358043,Choose the correct order of the events?,0,0,1
26567,566,14,358051,Choose the correct order of the events?,1,0,0
26568,567,14,358063,Choose the correct order of the events?,0,0,1
26569,568,14,3580864,Choose the correct order of the events?,3,0,0
26570,569,14,358103,Choose the correct order of the events?,3,0,0
26571,570,14,358116,Choose the correct order of the events?,1,0,0
26572,571,14,3582397,Choose the correct order of the events?,2,0,0
26573,572,14,35823,Choose the correct order of the events?,1,0,0
26574,573,14,358255,Choose the correct order of the events?,1,0,0
26575,574,14,35826,Choose the correct order of the events?,2,0,0
26576,575,14,358276,Choose the correct order of the events?,2,0,0
26577,576,14,358316,Choose the correct order of the events?,1,0,0
26578,577,14,3584134,Choose the correct order of the events?,2,0,0
26579,578,14,3584427,Choose the correct order of the events?,1,0,0
26580,579,14,3584518,Choose the correct order of the events?,3,0,0
26581,580,14,358455,Choose the correct order of the events?,0,0,1
26582,581,14,358472,Choose the correct order of the events?,3,0,0
26583,582,14,35850,Choose the correct order of the events?,0,0,1
26584,583,14,358596,Choose the correct order of the events?,3,0,0
26585,584,14,3586007,Choose the correct order of the events?,2,0,0
26586,585,14,35861,Choose the correct order of the events?,0,0,1
26587,586,14,3586246,Choose the correct order of the events?,1,0,0
26588,587,14,358732,Choose the correct order of the events?,0,0,1
26589,588,14,3587549,Choose the correct order of the events?,1,0,0
26590,589,14,358754,Choose the correct order of the events?,0,0,1
26591,590,14,3587662,Choose the correct order of the events?,0,0,1
26592,591,14,3587717,Choose the correct order of the events?,0,0,1
26593,592,14,358773,Choose the correct order of the events?,3,0,0
26594,593,14,3587781,Choose the correct order of the events?,1,0,0
26595,594,14,3587816,Choose the correct order of the events?,1,0,0
26596,595,14,3587818,Choose the correct order of the events?,1,0,0
26597,596,14,35879,Choose the correct order of the events?,2,0,0
26598,597,14,358857,Choose the correct order of the events?,3,0,0
26599,598,14,3588865,Choose the correct order of the events?,3,0,0
26600,599,14,358909,Choose the correct order of the events?,3,0,0
26601,600,14,358944,Choose the correct order of the events?,3,0,0
26602,601,14,3590154,Choose the correct order of the events?,3,0,0
26603,602,14,35907,Choose the correct order of the events?,0,0,1
26604,603,14,35909,Choose the correct order of the events?,0,0,1
26605,604,14,3590,Choose the correct order of the events?,1,0,0
26606,605,14,3591057,Choose the correct order of the events?,3,0,0
26607,606,14,35915,Choose the correct order of the events?,1,0,0
26608,607,14,359164,Choose the correct order of the events?,2,0,0
26609,608,14,359174,Choose the correct order of the events?,0,0,1
26610,609,14,359237,Choose the correct order of the events?,1,0,0
26611,610,14,359255,Choose the correct order of the events?,2,0,0
26612,611,14,3593205,Choose the correct order of the events?,3,0,0
26613,612,14,359337,Choose the correct order of the events?,1,0,0
26614,613,14,359348,Choose the correct order of the events?,0,0,1
26615,614,14,3593751,Choose the correct order of the events?,0,0,1
26616,615,14,3593863,Choose the correct order of the events?,2,0,0
26617,616,14,3594099,Choose the correct order of the events?,2,0,0
26618,617,14,3594483,Choose the correct order of the events?,1,0,0
26619,618,14,359458,Choose the correct order of the events?,0,0,1
26620,619,14,35948,Choose the correct order of the events?,1,0,0
26621,620,14,3594947,Choose the correct order of the events?,2,0,0
26622,621,14,3594995,Choose the correct order of the events?,1,0,0
26623,622,14,359514,Choose the correct order of the events?,1,0,0
26624,623,14,359605,Choose the correct order of the events?,0,0,1
26625,624,14,35960,Choose the correct order of the events?,0,0,1
26626,625,14,3596138,Choose the correct order of the events?,1,0,0
26627,626,14,3596221,Choose the correct order of the events?,3,0,0
26628,627,14,35968,Choose the correct order of the events?,2,0,0
26629,628,14,35970,Choose the correct order of the events?,2,0,0
26630,629,14,359830,Choose the correct order of the events?,0,0,1
26631,630,14,359993,Choose the correct order of the events?,3,0,0
26632,631,14,3601139,Choose the correct order of the events?,2,0,0
26633,632,14,36016,Choose the correct order of the events?,0,0,1
26634,633,14,360194,Choose the correct order of the events?,2,0,0
26635,634,14,360207,Choose the correct order of the events?,2,0,0
26636,635,14,3602085,Choose the correct order of the events?,1,0,0
26637,636,14,360273,Choose the correct order of the events?,0,0,1
26638,637,14,3603789,Choose the correct order of the events?,3,0,0
26639,638,14,360392,Choose the correct order of the events?,0,0,1
26640,639,14,3604994,Choose the correct order of the events?,2,0,0
26641,640,14,360566,Choose the correct order of the events?,1,0,0
26642,641,14,360625,Choose the correct order of the events?,3,0,0
26643,642,14,360651,Choose the correct order of the events?,0,0,1
26644,643,14,360666,Choose the correct order of the events?,1,0,0
26645,644,14,360686,Choose the correct order of the events?,2,0,0
26646,645,14,3606997,Choose the correct order of the events?,0,0,1
26647,646,14,3606,Choose the correct order of the events?,3,0,0
26648,647,14,3607116,Choose the correct order of the events?,3,0,0
26649,648,14,360735,Choose the correct order of the events?,1,0,0
26650,649,14,3607658,Choose the correct order of the events?,2,0,0
26651,650,14,360775,Choose the correct order of the events?,1,0,0
26652,651,14,360777,Choose the correct order of the events?,1,0,0
26653,652,14,3607925,Choose the correct order of the events?,0,0,1
26654,653,14,360817,Choose the correct order of the events?,2,0,0
26655,654,14,3609230,Choose the correct order of the events?,3,0,0
26656,655,14,3609302,Choose the correct order of the events?,3,0,0
26657,656,14,360950,Choose the correct order of the events?,0,0,1
26658,657,14,36097,Choose the correct order of the events?,1,0,0
26659,658,14,361045,Choose the correct order of the events?,2,0,0
26660,659,14,361057,Choose the correct order of the events?,2,0,0
26661,660,14,36107,Choose the correct order of the events?,2,0,0
26662,661,14,36119,Choose the correct order of the events?,3,0,0
26663,662,14,36128,Choose the correct order of the events?,1,0,0
26664,663,14,3613020,Choose the correct order of the events?,2,0,0
26665,664,14,3613343,Choose the correct order of the events?,0,0,1
26666,665,14,3613923,Choose the correct order of the events?,3,0,0
