index,filenumber,qid,question,origanswer,generatedanswer,correctness
20954,11,2301061,"Question: 
Answer Choices are: 
a. [2, 3, 1, 4, 0, 5]
b. [3, 0, 4, 2, 1, 5]
c. [2, 1, 4, 3, 5, 0]
d. [4, 0, 5, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
20955,11,2301334,"Question: 
Answer Choices are: 
a. [0, 7, 4, 6, 1, 5, 2, 3, 8]
b. [1, 0, 3, 2, 7, 6, 5, 8, 4]
c. [1, 4, 5, 2, 6, 3, 7, 0, 8]
d. [5, 1, 4, 8, 7, 0, 2, 6, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 1, 4, 8, 7, 0, 2, 6, 3]",0
20956,11,2301455,"Question: 
Answer Choices are: 
a. [4, 3, 5, 6, 2, 1, 0]
b. [1, 0, 3, 5, 6, 4, 2]
c. [3, 2, 0, 5, 4, 1, 6]
d. [4, 3, 2, 6, 0, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 3, 2, 6, 0, 1, 5]",0
20957,11,2302183,"Question: 
Answer Choices are: 
a. [3, 4, 1, 0, 2]
b. [4, 3, 1, 0, 2]
c. [1, 4, 3, 2, 0]
d. [1, 0, 2, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is d. [1, 0, 2, 3, 4]",0
20958,11,230251,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [1, 3, 0, 2]
c. [1, 3, 2, 0]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 0, 2, 1]",1
20959,11,2302596,"Question: 
Answer Choices are: 
a. [4, 0, 2, 1, 2]
b. [4, 2, 0, 2, 1]
c. [2, 1, 2, 4, 0]
d. [2, 0, 4, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
20960,11,2302621,"Question: 
Answer Choices are: 
a. [3, 2, 5, 0, 4, 1]
b. [2, 0, 3, 1, 5, 4]
c. [0, 1, 3, 5, 4, 2]
d. [0, 3, 1, 4, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
20961,11,2302640,"Question: 
Answer Choices are: 
a. [2, 1, 3, 4, 6, 5, 0]
b. [3, 6, 4, 2, 5, 1, 0]
c. [2, 5, 3, 1, 6, 0, 4]
d. [4, 1, 0, 6, 2, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 1, 0, 6, 2, 5, 3]",0
20962,11,230299,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [1, 2, 0, 3]
c. [0, 3, 2, 1]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,a,0
20963,11,2303036,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [3, 1, 0, 2]
c. [0, 3, 1, 2]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
20964,11,2303234,"Question: 
Answer Choices are: 
a. [5, 1, 0, 4, 3, 2]
b. [3, 4, 1, 5, 0, 2]
c. [3, 0, 5, 1, 4, 2]
d. [4, 5, 0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is c.,0
20965,11,2303313,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 2, 1]
c. [0, 2, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
20966,11,2303337,"Question: 
Answer Choices are: 
a. [2, 0, 4, 1, 3]
b. [3, 4, 1, 0, 2]
c. [4, 3, 1, 2, 0]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 3, 4, 0]",0
20967,11,2303481,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 1, 0]
c. [0, 1, 2]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is c. [0, 1, 2]",1
20968,11,2303491,"Question: 
Answer Choices are: 
a. [1, 2, 3, 4, 0]
b. [0, 1, 3, 4, 2]
c. [0, 2, 1, 4, 3]
d. [4, 2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 2, 0, 3, 1]",0
20969,11,2303512,"Question: 
Answer Choices are: 
a. [7, 9, 8, 3, 0, 4, 5, 1, 6, 2]
b. [5, 3, 9, 0, 1, 6, 7, 2, 4, 8]
c. [2, 4, 3, 6, 0, 8, 7, 1, 9, 5]
d. [1, 9, 8, 3, 4, 0, 5, 2, 6, 7]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
20970,11,2303554,"Question: 
Answer Choices are: 
a. [4, 3, 1, 7, 6, 0, 5, 2]
b. [2, 4, 5, 6, 7, 1, 0, 3]
c. [7, 4, 6, 1, 0, 3, 5, 2]
d. [6, 5, 0, 4, 3, 7, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
20971,11,2303557,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 0, 2]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 2, 1]",0
20972,11,2303573,"Question: 
Answer Choices are: 
a. [1, 0, 4, 2, 3]
b. [1, 0, 2, 3, 4]
c. [0, 4, 2, 1, 3]
d. [1, 2, 4, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 4, 2, 1, 3]",0
20973,11,2303948,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1, 5, 4]
b. [3, 0, 1, 4, 5, 2]
c. [2, 5, 0, 4, 1, 3]
d. [5, 3, 0, 4, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 3, 0, 4, 2, 1]",0
20974,11,2303983,"Question: 
Answer Choices are: 
a. [3, 2, 5, 1, 4, 0]
b. [3, 0, 4, 1, 5, 2]
c. [3, 4, 0, 1, 5, 2]
d. [1, 4, 5, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is b.,1
20975,11,2303,"Question: 
Answer Choices are: 
a. [0, 3, 0, 2]
b. [0, 3, 0, 2]
c. [0, 2, 0, 3]
d. [2, 0, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 3, 0]",0
20976,11,2304021,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [1, 0, 2, 3]
c. [0, 3, 1, 2]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [3, 0, 2, 1].",0
20977,11,2304074,"Question: 
Answer Choices are: 
a. [8, 5, 2, 6, 7, 1, 4, 0, 3]
b. [2, 7, 3, 1, 4, 0, 5, 8, 6]
c. [2, 3, 5, 8, 0, 4, 7, 1, 6]
d. [0, 2, 7, 3, 6, 4, 1, 5, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [0, 2, 7, 3, 6, 4, 1, 5, 8]",0
20978,11,2304092,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 0, 2]
c. [0, 2, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
20979,11,2304223,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 2, 1]
c. [1, 0, 2]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
20980,11,2304237,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [0, 2, 1]
c. [0, 1, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events in the passage is c.,0
20981,11,2304352,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 0, 1]
c. [0, 2, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 0, 1]",1
20982,11,230458,"Question: 
Answer Choices are: 
a. [2, 0, 4, 1, 3]
b. [4, 0, 1, 3, 2]
c. [2, 3, 4, 1, 0]
d. [1, 0, 4, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 4, 3, 2]",0
20983,11,230470,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1, 6, 5, 4]
b. [6, 3, 4, 1, 0, 2, 5]
c. [0, 6, 3, 5, 2, 1, 4]
d. [1, 3, 0, 5, 4, 6, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
20984,11,230472,"Question: 
Answer Choices are: 
a. [1, 5, 2, 6, 3, 8, 0, 4, 7]
b. [5, 6, 1, 7, 3, 2, 8, 0, 4]
c. [8, 2, 1, 0, 3, 4, 5, 6, 7]
d. [6, 7, 4, 3, 2, 8, 5, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The order of events in the passage is: 1, 5, 2, 6, 3, 8, 0, 4, 7.",0
20985,11,2305014,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [0, 1, 2, 3]
c. [2, 0, 3, 1]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 3, 1, 2]",0
20986,11,2305021,"Question: 
Answer Choices are: 
a. [8, 2, 3, 5, 4, 9, 10, 7, 6, 0, 1]
b. [9, 8, 0, 10, 1, 4, 2, 3, 6, 7, 5]
c. [1, 7, 10, 9, 6, 8, 3, 0, 4, 5, 2]
d. [1, 6, 3, 9, 0, 2, 7, 8, 10, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,a,0
20987,11,2305044,"Question: 
Answer Choices are: 
a. [4, 2, 0, 1, 3]
b. [1, 2, 0, 4, 3]
c. [2, 0, 1, 4, 3]
d. [0, 2, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 3, 1, 4]",0
20988,11,2305058,"Question: 
Answer Choices are: 
a. [3, 1, 2, 0]
b. [3, 2, 1, 0]
c. [2, 0, 3, 1]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The answer is b. [3, 2, 1, 0]",0
20989,11,2305083,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 2, 1]
c. [2, 0, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is c. [2, 0, 1]",0
20990,11,2305105,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [1, 0, 3, 2]
c. [1, 0, 2, 3]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [1, 0, 3, 2]",1
20991,11,2305134,"Question: 
Answer Choices are: 
a. [4, 1, 0, 5, 3, 2]
b. [3, 0, 4, 5, 1, 2]
c. [3, 4, 0, 5, 1, 2]
d. [2, 1, 4, 0, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is C.,0
20992,11,230515,"Question: 
Answer Choices are: 
a. [1, 4, 3, 2, 0, 5]
b. [3, 5, 1, 2, 4, 0]
c. [4, 2, 5, 3, 1, 0]
d. [3, 0, 5, 2, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 5, 2, 4, 1]",0
20993,11,2305165,"Question: 
Answer Choices are: 
a. [0, 1, 4, 2, 3]
b. [3, 4, 0, 1, 2]
c. [0, 3, 1, 2, 4]
d. [4, 0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is c.,0
20994,11,230520,"Question: 
Answer Choices are: 
a. [2, 5, 6, 0, 1, 4, 3]
b. [3, 0, 1, 4, 6, 2, 5]
c. [6, 3, 4, 1, 0, 2, 5]
d. [3, 0, 1, 2, 6, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
20995,11,2305255,"Question: 
Answer Choices are: 
a. [1, 4, 3, 0, 2, 5]
b. [4, 0, 3, 2, 1, 5]
c. [2, 0, 4, 5, 1, 3]
d. [4, 1, 2, 0, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 1, 2, 0, 5, 3]",0
20996,11,230541,"Question: 
Answer Choices are: 
a. [7, 3, 4, 5, 0, 1, 2, 6]
b. [7, 6, 4, 2, 5, 3, 0, 1]
c. [3, 6, 1, 0, 5, 2, 7, 4]
d. [0, 3, 7, 1, 6, 4, 2, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events is d.,0
20997,11,2305570,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [3, 0, 1, 2]
c. [3, 2, 0, 1]
d. [0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
20998,11,2305662,"Question: 
Answer Choices are: 
a. [1, 4, 0, 2, 3, 5, 8, 7, 6, 9]
b. [3, 1, 4, 2, 7, 0, 6, 5, 8, 9]
c. [5, 2, 3, 1, 0, 4, 7, 9, 8, 6]
d. [6, 4, 5, 3, 8, 2, 0, 7, 1, 9]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"a. [1, 4, 0, 2, 3, 5, 8, 7, 6, 9]",0
20999,11,230581,"Question: 
Answer Choices are: 
a. [4, 1, 0, 3, 2]
b. [3, 4, 2, 1, 0]
c. [3, 4, 0, 2, 1]
d. [1, 0, 3, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is c.,0
21000,11,2305836,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 2]
b. [3, 0, 4, 1, 2]
c. [0, 2, 1, 4, 3]
d. [3, 1, 4, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 1, 4, 0, 2]",0
21001,11,230600,"Question: 
Answer Choices are: 
a. [3, 6, 2, 4, 5, 1, 0]
b. [5, 1, 0, 3, 2, 4, 6]
c. [0, 5, 1, 6, 4, 2, 3]
d. [5, 6, 0, 4, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,2. ,0
21002,11,230602,"Question: 
Answer Choices are: 
a. [0, 4, 2, 1, 3]
b. [3, 2, 4, 1, 0]
c. [3, 0, 2, 4, 1]
d. [0, 2, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is d.,0
21003,11,230610,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [3, 0, 2, 1]
c. [3, 0, 2, 1]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 1, 0, 2]",0
21004,11,2306120,"Question: 
Answer Choices are: 
a. [4, 0, 1, 3, 0, 5]
b. [4, 0, 1, 5, 0, 3]
c. [3, 4, 0, 5, 1, 0]
d. [0, 4, 1, 3, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 4, 1, 3, 0, 5]",1
21005,11,2306357,"Question: 
Answer Choices are: 
a. [1, 2, 0, 3]
b. [2, 1, 0, 3]
c. [3, 1, 2, 0]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 3, 0]",1
21006,11,2306713,"Question: 
Answer Choices are: 
a. [1, 13, 0, 11, 4, 2, 6, 7, 12, 9, 10, 8, 5, 3]
b. [10, 7, 0, 12, 3, 4, 6, 8, 2, 1, 9, 13, 11, 5]
c. [0, 11, 7, 10, 3, 6, 4, 9, 12, 8, 1, 5, 2, 13]
d. [0, 7, 12, 1, 6, 11, 4, 2, 3, 10, 9, 13, 5, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 7, 12, 1, 6, 11, 4, 2, 3, 10, 9, 13, 5, 8]",0
21007,11,2306815,"Question: 
Answer Choices are: 
a. [6, 2, 3, 1, 4, 0, 5]
b. [6, 4, 3, 1, 0, 2, 5]
c. [5, 2, 1, 4, 6, 0, 3]
d. [6, 2, 1, 5, 0, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
21008,11,2306888,"Question: 
Answer Choices are: 
a. [1, 5, 0, 2, 4, 3]
b. [1, 4, 5, 3, 2, 0]
c. [3, 0, 4, 1, 5, 2]
d. [0, 5, 4, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,b,0
21009,11,230708,"Question: 
Answer Choices are: 
a. [4, 8, 0, 3, 6, 7, 2, 5, 1]
b. [7, 1, 2, 3, 4, 8, 5, 6, 0]
c. [6, 1, 2, 4, 8, 3, 5, 7, 0]
d. [1, 6, 8, 7, 4, 0, 2, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is b.,0
21010,11,2307220,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0, 4]
b. [2, 0, 4, 3, 1]
c. [3, 4, 0, 1, 2]
d. [0, 2, 1, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 2, 1, 4, 3]",0
21011,11,2307268,"Question: 
Answer Choices are: 
a. [7, 4, 3, 1, 0, 2, 6, 5]
b. [6, 4, 3, 1, 0, 2, 7, 5]
c. [6, 5, 1, 2, 3, 4, 0, 7]
d. [5, 0, 7, 6, 2, 1, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
21012,11,2307362,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 0, 2]
c. [0, 1, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
21013,11,2307400,"Question: 
Answer Choices are: 
a. [1, 2, 4, 0, 5, 3]
b. [4, 5, 3, 0, 1, 2]
c. [3, 1, 4, 5, 0, 2]
d. [2, 0, 4, 1, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 1, 4, 5, 0, 2]",0
21014,11,2307466,"Question: 
Answer Choices are: 
a. [2, 5, 1, 0, 3, 4]
b. [4, 3, 0, 1, 2, 5]
c. [5, 4, 1, 0, 2, 3]
d. [3, 4, 5, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [2, 5, 1, 0, 3, 4]",0
21015,11,2307677,"Question: 
Answer Choices are: 
a. [3, 1, 4, 6, 2, 5, 0]
b. [2, 0, 3, 1, 6, 5, 4]
c. [2, 3, 5, 4, 1, 6, 0]
d. [3, 6, 2, 4, 1, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [3, 1, 4, 6, 2, 5, 0].",0
21016,11,2307820,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 0, 2]
c. [2, 0, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,There is no passage given.,0
21017,11,230796,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [3, 1, 2, 0]
c. [1, 2, 0, 3]
d. [0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is a. [0, 3, 1, 2]",0
21018,11,230820,"Question: 
Answer Choices are: 
a. [2, 1, 3, 4, 0]
b. [1, 2, 4, 3, 0]
c. [3, 4, 0, 1, 2]
d. [4, 2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [4, 2, 3, 1, 0]",0
21019,11,2308830,"Question: 
Answer Choices are: 
a. [5, 6, 7, 0, 4, 3, 1, 2]
b. [1, 3, 2, 4, 6, 0, 5, 7]
c. [3, 1, 6, 4, 2, 7, 0, 5]
d. [4, 0, 5, 6, 7, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is b.,0
21020,11,230887,"Question: 
Answer Choices are: 
a. [0, 5, 2, 7, 3, 6, 1, 4]
b. [0, 1, 4, 5, 3, 7, 2, 6]
c. [7, 5, 2, 1, 3, 4, 6, 0]
d. [2, 7, 0, 6, 3, 1, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [7, 5, 2, 1, 3, 4, 6, 0]",0
21021,11,2308885,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 2, 1]
c. [0, 2, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 2, 1]",1
21022,11,2308886,"Question: 
Answer Choices are: 
a. [5, 2, 1, 3, 4, 0]
b. [1, 3, 0, 2, 5, 4]
c. [3, 5, 0, 4, 2, 1]
d. [3, 4, 2, 5, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 4, 2, 5, 1, 0]",0
21023,11,2308918,"Question: 
Answer Choices are: 
a. [3, 1, 4, 0, 2]
b. [0, 3, 4, 2, 1]
c. [4, 2, 3, 1, 0]
d. [3, 1, 4, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 1, 4, 0, 2]",1
21024,11,2308959,"Question: 
Answer Choices are: 
a. [9, 5, 0, 3, 7, 6, 8, 1, 4, 2, 10]
b. [10, 7, 6, 1, 9, 4, 8, 2, 3, 0, 5]
c. [9, 10, 2, 3, 8, 6, 1, 5, 0, 4, 7]
d. [4, 1, 3, 0, 7, 6, 2, 10, 5, 8, 9]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
21025,11,2309085,"Question: 
Answer Choices are: 
a. [7, 2, 6, 5, 4, 1, 0, 3]
b. [3, 4, 0, 1, 5, 6, 2, 7]
c. [5, 4, 0, 3, 7, 6, 2, 1]
d. [6, 7, 3, 2, 5, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [6, 7, 3, 2, 5, 1, 0, 4]",0
21026,11,2309297,"Question: 
Answer Choices are: 
a. [1, 1, 1, 7, 1, 6, 0, 3]
b. [1, 0, 1, 1, 3, 6, 1, 7]
c. [1, 0, 1, 3, 1, 6, 1, 7]
d. [7, 1, 1, 1, 6, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
21027,11,2309596,"Question: 
Answer Choices are: 
a. [3, 6, 5, 1, 2, 0, 4]
b. [0, 6, 2, 1, 3, 4, 5]
c. [2, 4, 1, 0, 5, 3, 6]
d. [0, 3, 5, 2, 1, 6, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct answer is b.,0
21028,11,2309713,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [1, 2, 3, 0]
c. [0, 2, 3, 1]
d. [1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct answer is b.,0
21029,11,231005,"Question: 
Answer Choices are: 
a. [2, 5, 4, 0, 3, 1]
b. [5, 3, 0, 4, 1, 2]
c. [5, 2, 3, 1, 0, 4]
d. [5, 1, 3, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is b. [5, 3, 0, 4, 1, 2]",1
21030,11,231009,"Question: 
Answer Choices are: 
a. [3, 2, 1, 5, 0, 4]
b. [3, 1, 0, 5, 2, 4]
c. [1, 0, 3, 5, 4, 2]
d. [3, 2, 4, 5, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [1, 0, 3, 5, 4, 2]",0
21031,11,231071,"Question: 
Answer Choices are: 
a. [3, 1, 2, 4, 0]
b. [2, 1, 0, 4, 3]
c. [3, 2, 4, 0, 1]
d. [2, 3, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 0, 1, 4]",0
21032,11,2310837,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 1, 2]
c. [1, 0, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 1]",0
21033,11,231119,"Question: 
Answer Choices are: 
a. [2, 0, 4, 7, 3, 6, 5, 1]
b. [3, 6, 1, 4, 5, 0, 7, 2]
c. [4, 0, 1, 2, 7, 3, 6, 5]
d. [3, 1, 6, 7, 2, 4, 5, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21034,11,2311269,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [0, 3, 1, 2]
c. [0, 1, 2, 3]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is c. [0, 1, 2, 3]",0
21035,11,2311327,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3, 4]
b. [3, 0, 4, 1, 2]
c. [2, 0, 1, 3, 4]
d. [4, 0, 2, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [2, 0, 1, 3, 4]",1
21036,11,2311409,"Question: 
Answer Choices are: 
a. [4, 3, 0, 1, 2]
b. [4, 2, 3, 1, 0]
c. [1, 0, 4, 2, 3]
d. [3, 1, 2, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The passage describes a series of events. The correct order of events is a. [4, 3, 0, 1, 2].",0
21037,11,2311636,"Question: 
Answer Choices are: 
a. [4, 1, 0, 2, 3]
b. [4, 1, 0, 3, 2]
c. [3, 4, 1, 0, 2]
d. [0, 4, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events in the passage is a. [4, 1, 0, 2, 3].",0
21038,11,2311753,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 1, 2]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is b. [0, 1, 2]",0
21039,11,231205,"Question: 
Answer Choices are: 
a. [2, 0, 5, 4, 3, 1]
b. [1, 3, 5, 0, 2, 4]
c. [4, 5, 1, 0, 2, 3]
d. [2, 0, 3, 4, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 3, 4, 1, 5]",0
21040,11,2312125,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [2, 0, 1]
c. [1, 2, 0]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct answer is b.,0
21041,11,231222,"Question: 
Answer Choices are: 
a. [7, 3, 4, 5, 6, 0, 1, 2]
b. [2, 1, 5, 0, 4, 3, 6, 7]
c. [0, 3, 6, 4, 2, 1, 5, 7]
d. [6, 0, 5, 4, 7, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [7, 3, 4, 5, 6, 0, 1, 2]",0
