index,qid,passage,question,origanswer,generatedanswer
1639,3511f5bd6ebba0471308f18085a7a38e,"text Akeil Barrett, links text Akeil Barrett, wiki_title Akeil Barrett, url https//en.wikipedia.org/wiki/Akeil_Barrett","Question: 
During the second round of the 2015 MLS SuperDraft, which player was drafted from the college with a flapole on its logo?
Answer Choices are: 
a. Akeil Barrett
b. During the second round of the 2015 MLS SuperDraft
Specify their correct answer by choosing one of a or b: 
",a,Akeil Barrett
1640,59f25f67e97a29216e7c6ab6d7f21f95,"text Tulsa, links text Tulsa, wiki_title Tulsa Golden Hurricane mens soccer, url https//en.wikipedia.org/wiki/Tulsa_Golden_Hurricane_mens_soccer","Question: 
Which college has a higher Pick# in round 2 of the MLS SuperDraft in 2015:  The college with a flagpole on its logo or SIU Edwardsville?
Answer Choices are: 
a. Oregon State
b. Tulsa
Specify their correct answer by choosing one of a or b: 
",b,Tulsa_Golden_Hurricane_mens_soccer
1641,7603dc4503e1ada8b25eb598d37a417d,"text Forward, links text Forward, wiki_title Forward (association football), url https//en.wikipedia.org/wiki/Forward_(association_football)","Question: 
During the second round of the 2015 MLS SuperDraft, what position was filled by a player from the college that has a flagpole on its logo?
Answer Choices are: 
a. Forward
b. Midfield
Specify their correct answer by choosing one of a or b: 
",a,text Forward
1642,5cb0e40dbe4dd00135f2ed5829165a10,"text 2010, links ","Question: 
In what year was Eric Dane involved in the movie whose poster shows multiple people all pictured inside of a heart shape?
Answer Choices are: 
a. 2015
b. 2010
Specify their correct answer by choosing one of a or b: 
",b,2010
1643,f06fd609b467d79114aae14aa79296a0,"text Soldier Soldier, links text Soldier Soldier, wiki_title Soldier Soldier, url https//en.wikipedia.org/wiki/Soldier_Soldier","Question: 
In the TV series ad for the show where Lisa Palfrey played Pte Diane Saltmarsh how many people are in the ad?
Answer Choices are: 
a. four
b. three
Specify their correct answer by choosing one of a or b: 
",b,Soldier_Soldier
1644,c0c0a3876f4c0bcbf7006b3e68a4fa26,"text David Lean, links text David Lean, wiki_title David Lean, url https//en.wikipedia.org/wiki/David_Lean","Question: 
The turtleneck of 2004 Ebertfest 1962 Director is what color?
Answer Choices are: 
a. pink
b. white
Specify their correct answer by choosing one of a or b: 
",b,David_Lean
1645,e75e32ba8e9a97e4e0699a09146c0f5b,"text David Lean, links text David Lean, wiki_title David Lean, url https//en.wikipedia.org/wiki/David_Lean","Question: 
What color turtleneck is the director of Lawrence of Arabia wearing at the 2004 Ebertfest?
Answer Choices are: 
a. yellow
b. white
Specify their correct answer by choosing one of a or b: 
",b,David_Lean
1646,a0c42cfdbb76bd8d0365a8473ef8382c,"text Dale Earnhardt, links text Dale Earnhardt, wiki_title Dale Earnhardt, url https//en.wikipedia.org/wiki/Dale_Earnhardt","Question: 
Among the top ten finishers at the 1984 Firecracker 400, which of the drivers has a mustache and drove in a Chevrolet?
Answer Choices are: 
a. Dale Earnhardt
b. Ernie Irvan
Specify their correct answer by choosing one of a or b: 
",a,Dale Earnhardt
1647,e46ae339e219826fcb7a99c4c57528b4,"text Dale Earnhardt, links text Dale Earnhardt, wiki_title Dale Earnhardt, url https//en.wikipedia.org/wiki/Dale_Earnhardt","Question: 
Which driver that has a moustache and drove a Chevrolet was a top ten finisher in the Firecracker 400 in 1984?
Answer Choices are: 
a. Driver A that has a moustache and drove a Chevrolet was a top ten finisher in the Firecracker 400 in 1984.
b. Dale Earnhardt
Specify their correct answer by choosing one of a or b: 
",b,Dale Earnhardt
1648,d356205dd2cf95cd3aad0be9c7a9825d,"text Dale Earnhardt, links text Dale Earnhardt, wiki_title Dale Earnhardt, url https//en.wikipedia.org/wiki/Dale_Earnhardt","Question: 
Among the ten top finishers at the 1984 Firecracker 400, which drivers have a mustache and achieved a Time/Status of +1 lap?
Answer Choices are: 
a. Bill Elliott
b. Dale Earnhardt
Specify their correct answer by choosing one of a or b: 
",b,Dale_Earnhardt
1649,9983a679d3218e2b183ff0d93d75b670,"text August Rush, links text August Rush, wiki_title August Rush, url https//en.wikipedia.org/wiki/August_Rush","Question: 
In the cover for the 2007 Michael Drayer film, is the shown character holding a guitar?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,August_Rush
1650,2ab98d8aa0e8ef0762680e23b44ffa62,"text August Rush, links text August Rush, wiki_title August Rush, url https//en.wikipedia.org/wiki/August_Rush","Question: 
Was Mannix was played by Michael Drayer in the film with a man holding a guitar on the cover?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,August_Rush
1651,b647dc5da066a681ea85fbc58d6192c6,"text International Trial, links text International Trial, wiki_title International Trial, url https//en.wikipedia.org/wiki/International_Trial","Question: 
What are the names of the notable races that take place on the racecourse at Lingfield Park, are associated with a striped cap, and have a Listed grade?
Answer Choices are: 
a. International Trial
b. Italian Trial
Specify their correct answer by choosing one of a or b: 
",a,International_Trial
1652,a136163c0d2a6c1fef24ab3804573c8d,"text Americas Got Talent, links text Americas Got Talent, wiki_title Americas Got Talent, url https//en.wikipedia.org/wiki/Americas_Got_Talent","Question: 
The show George Lopez appeared on in 2016 had what shape on the left side of the title?
Answer Choices are: 
a. star
b. crescent
Specify their correct answer by choosing one of a or b: 
",a,Americas_Got_Talent
1653,76b5c9a4b3986f483dd08f26cb05fa64,"text Americas Got Talent, links text Americas Got Talent, wiki_title Americas Got Talent, url https//en.wikipedia.org/wiki/Americas_Got_Talent","Question: 
In the television show where George Lopez was a guest judge, what shape is on the left side?
Answer Choices are: 
a. star
b. hexagon
Specify their correct answer by choosing one of a or b: 
",a,Americas_Got_Talent
1654,777b8fbffe1851bc4e4b953d519594f0,"text Army Men Toys in Space, links text Army Men Toys in Space, wiki_title Army Men Toys in Space, url https//en.wikipedia.org/wiki/Army_Men_Toys_in_Space","Question: 
What 2k Games video game was re-released for Microsoft Windows and has a title poster with a green man wielding a gun?
Answer Choices are: 
a. Army Men: ""Toys in the House""
b. Army Men: ""Toys in Space""
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
1655,5544c1d3fd791f194afc35794261c641,"text Army Men Toys in Space, links text Army Men Toys in Space, wiki_title Army Men Toys in Space, url https//en.wikipedia.org/wiki/Army_Men_Toys_in_Space","Question: 
In a list of games that were re-released by 2K, which games feature green men holding firearms on their covers, and were released under the ""2K Games"" label?
Answer Choices are: 
a. Army Men: ""Green Berets""
b. Army Men: ""Toys in Space""
Specify their correct answer by choosing one of a or b: 
",b,wiki_title Army Men Toys in Space
1656,38ac6fbf49c898b20ac796f8648edd34,"text Rama, links ","Question: 
The TV show with a title poster of a man holding a pistol had Jon Jon Briones in what role?
Answer Choices are: 
a. The bear
b. Rama
Specify their correct answer by choosing one of a or b: 
",b,Rama
1657,a24cebca94cea21e7cda97769c497ef0,"text Sang Doo! Lets Go to School, links text Sang Doo! Lets Go to School, wiki_title Sang Doo! Lets Go to School, url https//en.wikipedia.org/wiki/Sang_Doo!_Lets_Go_to_School","Question: 
The title for the tv series that Rain was on in 2003 has how many people shown?
Answer Choices are: 
a. four
b. Six
Specify their correct answer by choosing one of a or b: 
",a,Sang_Doo!_Lets_Go_to_School
1658,789eede2ef0b2b63862822aa3a3c3bb3,"text 1–2, links ","Question: 
What is the name of the away club in the Gøtu Ítróttarfelag matches for the opponent that features a check mark on the logo?
Answer Choices are: 
a. 1âÃÃ¬3
b. 1âÃÃ¬2
Specify their correct answer by choosing one of a or b: 
",b,1–2
1659,824fed66bdef2bd589026c7b4021ff90,"text 64-61-67=192, links ","Question: 
In the third round of the 2000 WGC-NEC Invitational what score did the African-American player achieve?
Answer Choices are: 
a. 64-61-67=192
b. 65-61-67=193
Specify their correct answer by choosing one of a or b: 
",a,links
1660,b58a9efc1f63f9567515c610a769aabb,"text −18, links ","Question: 
What is the to par score of the African American golf player in the third round of the 2000 WGC-NEC Invitational?
Answer Choices are: 
a. 18
b. âÃ Ã­18
Specify their correct answer by choosing one of a or b: 
",b,text
1661,a6d17a986b18617f13c37cbd0a9a1468,"text BYU, links text BYU, wiki_title BYU Cougars football, url https//en.wikipedia.org/wiki/BYU_Cougars_football","Question: 
Among team records at the Advocare Classic, which team has a higher percentage of wins: BYU or the team whose logo features a reptile with its mouth open?
Answer Choices are: 
a. The other team has a higher percentage of wins.
b. BYU
Specify their correct answer by choosing one of a or b: 
",b,Cougars
1662,e5d8ef3b7b7009a669728d7ebe4b5c84,"text Luke Perry, links text Luke Perry, wiki_title Luke Perry, url https//en.wikipedia.org/wiki/Luke_Perry","Question: 
When the role was Tony in Dishdogz does the actor have grey facial hair in the cast?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",a,Luke_Perry
1663,13466db5f54dab9c88325704b738454c,"text Defender - Centre-Back, links ","Question: 
Among the players who were transferred out of Sepahan F.C. during the 2019-20 season, what was the position of the athlete who was transferred to a team whose logo features three overlapping circles?
Answer Choices are: 
a. Midfielder - Defensive Midfielder
b. Defender - Centre-Back
Specify their correct answer by choosing one of a or b: 
",b,links
1664,228ecf40bd149bafc0c0cc37ac1c9a1b,"text Joseph P. Riley, Jr. Park, links text Joseph P. Riley, Jr. Park, wiki_title Joseph P. Riley, Jr. Park, url https//en.wikipedia.org/wiki/Joseph_P._Riley,_Jr._Park","Question: 
What was the stadium of the South Atlantic League's current team that has a logo featuring a broken baseball bat?
Answer Choices are: 
a. Joseph P. Riley, Jr. Park
b. Dunn Field
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
1665,af3a6243acd4406a0819f3e87c2d06b9,"text Texas Rangers, links text Texas Rangers, wiki_title Texas Rangers (baseball), url https//en.wikipedia.org/wiki/Texas_Rangers_(baseball)","Question: 
Which Major League Baseball team, currently affiliated with the South Atlantic League, has a baseball on the team logo and is associated with the Northern Division?
Answer Choices are: 
a. Kansas City Royals
b. Texas Rangers
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
1666,f93ae13a961fa08250687003ff66f8bf,"text Charleston RiverDogs, links text Charleston RiverDogs, wiki_title Charleston RiverDogs, url https//en.wikipedia.org/wiki/Charleston_RiverDogs","Question: 
Of the teams that currently make up the South Atlantic League, which team's stadium can house fewer fans: the West Virginia Power, or the team whose logo features a dog?
Answer Choices are: 
a. Charleston RiverDogs
b. Birmingham Barons
Specify their correct answer by choosing one of a or b: 
",a,Charleston_RiverDogs
1667,ae8a0e04c1d25088291628930f7f6079,"text 6,000, links ","Question: 
What was the capacity for the current team in the South Atlantic League that has a logo featuring a broken bat?
Answer Choices are: 
a. 6,000
b. 8
Specify their correct answer by choosing one of a or b: 
",a,"6,000"
1668,b588156e9d201f4ad4d5ab1e0efcd7ea,"text New York Yankees, links text New York Yankees, wiki_title New York Yankees, url https//en.wikipedia.org/wiki/New_York_Yankees","Question: 
Of the MLB teams that are currently affiliated with the South Atlantic League, which team has a baseball on the logo and is affiliated with the Southern division?
Answer Choices are: 
a. Boston Yankees
b. New York Yankees
Specify their correct answer by choosing one of a or b: 
",b,New_York_Yankees
1669,2241a65b6cb55e19e77094ee05d19e7b,"text Charleston RiverDogs, links text Charleston RiverDogs, wiki_title Charleston RiverDogs, url https//en.wikipedia.org/wiki/Charleston_RiverDogs","Question: 
Does Columbia Fireflies or team with broken baseball bat on logo have lower South Atlantic League capacity?
Answer Choices are: 
a. Raleigh Red Wings
b. Charleston RiverDogs
Specify their correct answer by choosing one of a or b: 
",b,Charleston_RiverDogs
1670,7fca5d2f87df7f66a6eeb1812c9f2dce,"text 6,000, links ","Question: 
Among teams currently in the South Atlantic League, what is the capacity of the venue used by the team who play in the city that features a suspension bridge with long, straight cables and triangular white towers?
Answer Choices are: 
a. 2,000
b. 6,000
Specify their correct answer by choosing one of a or b: 
",b,"6,000"
1671,2d87b2fbf4a2bce963ae6e4e29737130,"text Southern, links ","Question: 
What division of the South Atlantic League does the team with a broken baseball bat on their logo currently play for?
Answer Choices are: 
a. Nouthern
b. Southern
Specify their correct answer by choosing one of a or b: 
",b,Southern
1672,425e8fee51d4c96017c9f5e474aa65fa,"text Charleston, South Carolina, links text Charleston, South Carolina, wiki_title Charleston, South Carolina, url https//en.wikipedia.org/wiki/Charleston,_South_Carolina","Question: 
Among teams that are current members of the South Atlantic League, which of the teams' venues has a lower capacity: that of the team who play in Greensboro, North Carolina, or of the team who play in the city that features a suspension bridge with long, straight cables and triangular white towers?
Answer Choices are: 
a. Charleston, South Carolina
b. Asheville
Specify their correct answer by choosing one of a or b: 
",a,"Charleston,_South_Carolina"
1673,09babeca145d83035c350ab55b3d1444,"text Lakewood BlueClaws, links text Lakewood BlueClaws, wiki_title Lakewood BlueClaws, url https//en.wikipedia.org/wiki/Lakewood_BlueClaws","Question: 
Among current South-Atlantic League members, which team has a home stadium that can house more fans: the Lakewood BlueClaws, or the team whose logo features a dog?
Answer Choices are: 
a. The team whose logo featured a dog.
b. Lakewood BlueClaws
Specify their correct answer by choosing one of a or b: 
",b,Lakewood_BlueClaws
